# Quick character corpus derived from pinned rime-cangjie and rime-essay sources.
# Canonical Cangjie code is converted to first+last Quick code; reviewed HK rows are merged by text.
# rime-cangjie commit: 52d90a1b1312e74042b38c1cbc8142defbc53171; SHA-256: 18d989bf21d0bb86b402f18be4dd060bf2653896c95448afb01d4da2e6be5464
# rime-essay commit: 0debef3f5ae37f081758dd8bbd1fe79719410f7c; SHA-256: 4f32414039eb7f8a876acd8e94bd81c78fefafde56a352f7a3b8b2b74ca09c71
# Frequency units: 0.2000 + 0.6000 * count / (count + 10000), truncated to four decimals.
# Fields: char,quick_code,cangjie_code,freq,hk_core
char,quick_code,cangjie_code,freq,hk_core
餥,lv,lyoiv,0.2230,0
幆,lv,lbapv,0.2216,0
帪,lv,lbmmv,0.2201,0
蝘,lv,lisav,0.2188,0
蜋,lv,liiav,0.2182,0
褤,lv,lgrv,0.2180,0
蠰,lv,liyrv,0.2175,0
襛,lv,ltwv,0.2171,0
螁,lv,liyav,0.2167,0
蠉,lv,liwlv,0.2166,0
褄,lv,ljlv,0.2160,0
蠳,lv,libcv,0.2156,0
裖,lv,lmmv,0.2156,0
蜲,lv,lihdv,0.2140,0
蜄,lv,limmv,0.2132,0
蝛,lv,liihv,0.2129,0
蛝,lv,liav,0.2116,0
蝎,lv,liapv,0.2059,0
由,lw,lw,0.6955,0
幅,lw,lbmrw,0.2895,0
袖,lw,llw,0.2715,0
襠,lw,lfbw,0.2422,0
幡,lw,lbhdw,0.2405,0
蝠,lw,limrw,0.2372,0
蟠,lw,lihdw,0.2346,0
蛐,lw,litw,0.2336,0
褔,lw,lmrw,0.2335,0
蚰,lw,lilw,0.2310,0
襴,lw,lanw,0.2230,0
醤,lw,limcw,0.2222,0
蝀,lw,lidw,0.2219,0
蝤,lw,litcw,0.2219,0
蟷,lw,lifbw,0.2175,0
襎,lw,lhdw,0.2171,0
丳,lw,llww,0.2160,0
蠝,lw,liwww,0.2143,0
蜔,lw,lipw,0.2138,0
襽,lw,ltaw,0.2114,0
畵,lw,lguw,0.2004,0
肅,lx,lx,0.2512,0
蠐,lx,liyx,0.2324,0
牐,lx,llhjx,0.2312,0
蟰,lx,lilx,0.2205,0
幍,lx,lbbhx,0.2172,0
蠨,lx,litlx,0.2170,0
蜭,lx,linhx,0.2113,0
非,ly,lmsy,0.5885,0
褂,ly,lggy,0.2412,0
裃,ly,lymy,0.2244,0
卝,ly,lmy,0.2243,0
蝳,ly,liqmy,0.2241,0
裶,ly,llmy,0.2162,0
蚒,ly,liby,0.2140,0
蚸,ly,lihmy,0.2121,0
一,m,m,0.7587,0
豬,ma,mojka,0.5763,0
百,ma,ma,0.4118,0
醋,ma,mwta,0.2932,0
晉,ma,miia,0.2926,0
酯,ma,mwpa,0.2558,0
曆,ma,mhda,0.2463,0
珀,ma,mgha,0.2412,0
厝,ma,mta,0.2400,0
殉,ma,mnpa,0.2365,0
珣,ma,mgpa,0.2325,0
瑨,ma,mgmca,0.2271,0
暦,ma,mdda,0.2240,0
皕,ma,mama,0.2240,0
殙,ma,mnhpa,0.2230,0
碏,ma,mrta,0.2230,0
璯,ma,mgoma,0.2222,0
瑉,ma,mgrpa,0.2207,0
琩,ma,mgaa,0.2204,0
霫,ma,mbsma,0.2202,0
瑃,ma,mgqka,0.2191,0
磳,ma,mrcwa,0.2189,0
醩,ma,mwtwa,0.2189,0
磵,ma,mrana,0.2186,0
碈,ma,mrhpa,0.2183,0
璔,ma,mgcwa,0.2177,0
朁,ma,mua,0.2170,0
琽,ma,mgjka,0.2167,0
醕,ma,mwyra,0.2166,0
瑎,ma,mgppa,0.2158,0
砶,ma,mrha,0.2158,0
琘,ma,mghpa,0.2150,0
磖,ma,mrsma,0.2149,0
醏,ma,mwjka,0.2140,0
瓸,ma,mnma,0.2115,0
晋,ma,mca,0.2100,0
再,mb,mgb,0.8050,0
砸,mb,mrslb,0.4613,0
瑞,mb,mgumb,0.3455,0
脣,mb,mvb,0.2877,0
霸,mb,mbtjb,0.2815,0
丙,mb,mob,0.2746,0
厲,mb,mtwb,0.2675,0
霄,mb,mbfb,0.2519,0
玥,mb,mgb,0.2463,0
硼,mb,mrbb,0.2440,0
硝,mb,mrfb,0.2436,0
璃,mb,mgyub,0.2428,0
礪,mb,mrmtb,0.2372,0
霈,mb,mbejb,0.2345,0
瑀,mb,mghlb,0.2325,0
瑚,mb,mgjrb,0.2314,0
碲,mb,mrybb,0.2314,0
両,mb,mub,0.2308,0
豨,mb,mokkb,0.2287,0
瑺,mb,mgfbb,0.2279,0
覇,mb,mbtjb,0.2268,0
礀,mb,mranb,0.2264,0
碥,mb,mrhsb,0.2246,0
殢,mb,mnkpb,0.2241,0
礄,mb,mrhkb,0.2240,0
珛,mb,mgkb,0.2239,0
帀,mb,mlb,0.2237,0
醑,mb,mwnob,0.2237,0
酺,mb,mwijb,0.2235,0
醐,mb,mwjrb,0.2230,0
碃,mb,mrqmb,0.2226,0
琋,mb,mgkkb,0.2222,0
襾,mb,mub,0.2213,0
琄,mb,mgrb,0.2211,0
醨,mb,mwyub,0.2208,0
珃,mb,mggb,0.2205,0
磆,mb,mrbbb,0.2204,0
磞,mb,mrubb,0.2198,0
瓍,mb,mgnlb,0.2197,0
瑡,mb,mghrb,0.2196,0
酭,mb,mwkb,0.2186,0
璊,mb,mgtlb,0.2184,0
璚,mb,mgnhb,0.2178,0
碻,mb,mryrb,0.2178,0
硧,mb,mrnib,0.2175,0
酳,mb,mwvib,0.2170,0
霱,mb,mbnhb,0.2170,0
奣,mb,mkab,0.2167,0
鬴,mb,mbijb,0.2167,0
瓀,mb,mgmbb,0.2165,0
磭,mb,mrmvb,0.2153,0
鬵,mb,mumrb,0.2149,0
碖,mb,mromb,0.2148,0
碿,mb,mrsfb,0.2145,0
醹,mb,mwmbb,0.2137,0
豴,mb,moycb,0.2136,0
礝,mb,mrmbb,0.2127,0
瓗,mb,mguob,0.2121,0
瓋,mb,mgyyb,0.2119,0
豧,mb,moijb,0.2116,0
靕,mb,mmqmb,0.2105,0
珮,mb,mghnb,0.2082,0
丽,mb,mbib,0.2005,0
頁,mc,mbuc,0.6315,0
頭,mc,mtmbc,0.6079,0
頂,mc,mnmbc,0.5463,0
項,mc,mmbc,0.4143,0
願,mc,mfmbc,0.3729,0
碰,mc,mrttc,0.3589,0
礦,mc,mritc,0.3456,0
賈,mc,mwbuc,0.3267,0
琪,mc,mgtmc,0.2871,0
頸,mc,mmmbc,0.2806,0
碩,mc,mrmbc,0.2697,0
貢,mc,mbuc,0.2584,0
碘,mc,mrtbc,0.2560,0
瑣,mc,mgfbc,0.2417,0
頑,mc,mumbc,0.2414,0
磺,mc,mrtlc,0.2402,0
兲,mc,mgc,0.2397,0
瓚,mc,mghuc,0.2386,0
璜,mc,mgtlc,0.2384,0
殞,mc,mnrbc,0.2362,0
磧,mc,mrqmc,0.2348,0
贗,mc,mofc,0.2335,0
殯,mc,mnjmc,0.2334,0
頊,mc,mgmbc,0.2312,0
銎,mc,mnc,0.2303,0
霊,mc,mbmmc,0.2298,0
珙,mc,mgtc,0.2297,0
璵,mc,mghxc,0.2287,0
瑱,mc,mgjbc,0.2258,0
珼,mc,mgbuc,0.2252,0
頋,mc,mumbc,0.2234,0
頇,mc,mjmbc,0.2229,0
貮,mc,mpbuc,0.2227,0
璝,mc,mglmc,0.2222,0
玐,mc,mgc,0.2220,0
琠,mc,mgtbc,0.2214,0
顠,mc,mfmbc,0.2209,0
磏,mc,mrtxc,0.2196,0
磌,mc,mrjbc,0.2186,0
礩,mc,mrhlc,0.2182,0
霣,mc,mbrbc,0.2182,0
霬,mc,mbwtc,0.2180,0
顬,mc,mbmbc,0.2179,0
璸,mc,mgjmc,0.2178,0
碽,mc,mrmbc,0.2176,0
豶,mc,mojtc,0.2175,0
霟,mc,mbetc,0.2175,0
厧,mc,mjbc,0.2166,0
靧,mc,mwlmc,0.2166,0
礖,mc,mrhxc,0.2165,0
豏,mc,mttxc,0.2164,0
靅,mc,milnc,0.2159,0
頙,mc,mmmbc,0.2159,0
碵,mc,mrybc,0.2158,0
礸,mc,mrhuc,0.2154,0
瓎,mc,mgdlc,0.2152,0
銐,mc,mnc,0.2152,0
瓉,mc,mgqoc,0.2148,0
磒,mc,mrrbc,0.2146,0
瓆,mc,mghlc,0.2145,0
碒,mc,mrc,0.2144,0
礗,mc,mrjmc,0.2144,0
礥,mc,mrsec,0.2144,0
璳,mc,mghdc,0.2136,0
璌,mc,mgjmc,0.2126,0
殥,mc,mnjmc,0.2121,0
瑻,mc,mgwjc,0.2110,0
瓄,mc,mggwc,0.2103,0
贋,mc,mogc,0.2059,0
殰,mc,mngwc,0.2014,0
厚,md,mand,0.3682,0
于,md,md,0.3338,0
碟,md,mrptd,0.3237,0
珠,md,mghjd,0.3235,0
琳,md,mgdd,0.3185,0
霖,md,mbdd,0.2779,0
醇,md,mwyrd,0.2650,0
酥,md,mwhd,0.2637,0
臻,md,mgqkd,0.2555,0
栗,md,mwd,0.2549,0
殊,md,mnhjd,0.2539,0
琛,md,mgbcd,0.2526,0
粟,md,mwfd,0.2519,0
醚,md,mwyfd,0.2436,0
孬,md,mfvnd,0.2428,0
硃,md,mrhjd,0.2416,0
璨,md,mgyed,0.2367,0
礫,md,mrvid,0.2363,0
酵,md,mwjkd,0.2353,0
櫫,md,mad,0.2320,0
琤,md,mgbsd,0.2290,0
磔,md,mrnqd,0.2287,0
酴,md,mwomd,0.2256,0
霂,md,mbed,0.2254,0
玗,md,mgmd,0.2246,0
栞,md,mjd,0.2241,0
瓅,md,mgvid,0.2239,0
瑧,md,mgqkd,0.2236,0
磉,md,mreed,0.2233,0
殍,md,mnbnd,0.2229,0
磲,md,mresd,0.2226,0
璪,md,mgrrd,0.2221,0
醾,md,mwidd,0.2221,0
厤,md,mhdd,0.2216,0
琈,md,mgbnd,0.2210,0
瑈,md,mgnhd,0.2208,0
琹,md,mgd,0.2206,0
酏,md,mwpd,0.2206,0
瑮,md,mgmwd,0.2200,0
殜,md,mnptd,0.2196,0
矷,md,mrnd,0.2194,0
醂,md,mwdd,0.2184,0
雽,md,mbhfd,0.2182,0
檿,md,mkd,0.2181,0
臶,md,mgkld,0.2178,0
殩,md,mnyed,0.2173,0
瑹,md,mgtod,0.2171,0
礏,md,mrtcd,0.2171,0
璅,md,mgvvd,0.2169,0
碄,md,mrdd,0.2168,0
硣,md,mrjkd,0.2160,0
碅,md,mrwhd,0.2156,0
硱,md,mrwd,0.2155,0
磼,md,mrogd,0.2153,0
珔,md,mgkld,0.2150,0
璖,md,mgesd,0.2148,0
殝,md,mnqkd,0.2144,0
硢,md,mromd,0.2139,0
酻,md,mwbnd,0.2138,0
砤,md,mropd,0.2136,0
酑,md,mwmd,0.2125,0
碀,md,mrbsd,0.2121,0
橜,md,mod,0.2119,0
雬,md,mbd,0.2117,0
霼,md,miond,0.2115,0
𤘅,md,mhnd,0.2000,0
球,me,mgije,0.4942,0
破,me,mrdhe,0.4697,0
夏,me,muhe,0.4093,0
酸,me,mwice,0.3589,0
覆,me,mwhoe,0.3137,0
霞,me,mbrse,0.3005,0
憂,me,mbphe,0.2877,0
瓊,me,mgnbe,0.2863,0
泵,me,mre,0.2860,0
汞,me,me,0.2510,0
玻,me,mgdhe,0.2471,0
瑕,me,mgrse,0.2438,0
碌,me,mrnme,0.2405,0
歿,me,mnne,0.2359,0
璦,me,mgbbe,0.2339,0
豉,me,mtje,0.2334,0
瑗,me,mgbme,0.2327,0
瓁,me,mgtoe,0.2324,0
厡,me,mhae,0.2294,0
靉,me,mibbe,0.2281,0
琭,me,mgnme,0.2231,0
醁,me,mwnme,0.2213,0
醱,me,mwnoe,0.2208,0
瓈,me,mghhe,0.2205,0
砯,me,mrie,0.2204,0
殏,me,mnije,0.2201,0
豭,me,morse,0.2198,0
瑔,me,mghae,0.2195,0
靆,me,miyle,0.2195,0
夒,me,mche,0.2189,0
瑖,me,mghje,0.2178,0
雭,me,mbnhe,0.2175,0
鬷,me,mbuce,0.2175,0
醊,me,mweee,0.2171,0
瓇,me,mgmbe,0.2170,0
琡,me,mgyfe,0.2169,0
砐,me,mrnhe,0.2167,0
砅,me,mre,0.2163,0
瓪,me,mnhe,0.2162,0
酘,me,mwhne,0.2158,0
碐,me,mrgce,0.2157,0
碫,me,mrhje,0.2157,0
醙,me,mwhxe,0.2156,0
砓,me,mrhne,0.2150,0
霴,me,mile,0.2146,0
碬,me,mrrse,0.2142,0
磤,me,mrhse,0.2142,0
豛,me,mohne,0.2130,0
殔,me,mnle,0.2096,0
厦,me,mmue,0.2041,0
不,mf,mf,0.7900,0
原,mf,mhaf,0.5285,0
票,mf,mwmmf,0.4855,0
碼,mf,mrsqf,0.3977,0
瑪,mf,mgsqf,0.2991,0
烈,mf,mnf,0.2911,0
碳,mf,mrukf,0.2769,0
示,mf,mmf,0.2743,0
焉,mf,mylf,0.2707,0
鴉,mf,mhhaf,0.2489,0
礁,mf,mrogf,0.2457,0
琰,mf,mgff,0.2427,0
璟,mf,mgayf,0.2414,0
琮,mf,mgjmf,0.2356,0
醮,mf,mwogf,0.2328,0
鸝,mf,mphaf,0.2320,0
鴯,mf,mbhaf,0.2311,0
醺,mf,mwhgf,0.2309,0
礤,mf,mrtbf,0.2305,0
炁,mf,muf,0.2304,0
鵡,mf,mmhaf,0.2299,0
烎,mf,mjf,0.2288,0
珎,mf,mgnf,0.2285,0
瓙,mf,mggnf,0.2271,0
璑,mf,mgotf,0.2254,0
醿,mf,mwidf,0.2249,0
鳽,mf,mthaf,0.2242,0
鵐,mf,mohaf,0.2236,0
黶,mf,mkwgf,0.2235,0
烮,mf,mnf,0.2232,0
燹,mf,mof,0.2231,0
瑦,mf,mghrf,0.2217,0
豲,mf,momhf,0.2210,0
磥,mf,mrwvf,0.2197,0
鵶,mf,mmhaf,0.2196,0
覊,mf,mbtjf,0.2195,0
磦,mf,mrmwf,0.2192,0
磜,mf,mrbof,0.2187,0
鸘,mf,muhaf,0.2182,0
鴌,mf,mkhaf,0.2178,0
鴀,mf,mfhaf,0.2177,0
鷊,mf,mbhaf,0.2177,0
碂,mf,mrjmf,0.2170,0
瑓,mf,mgdwf,0.2167,0
鵄,mf,mghaf,0.2166,0
鶝,mf,mwhaf,0.2166,0
礯,mf,mrfff,0.2157,0
鳱,mf,mjhaf,0.2157,0
鴊,mf,mmhaf,0.2155,0
醼,mf,mwtlf,0.2152,0
鸖,mf,mghaf,0.2152,0
磩,mf,mrihf,0.2149,0
鵛,mf,mmhaf,0.2148,0
殦,mf,mnhaf,0.2147,0
靍,mf,mbogf,0.2146,0
醈,mf,mwff,0.2144,0
靏,mf,mbogf,0.2140,0
璙,mf,mgkcf,0.2138,0
醥,mf,mwmwf,0.2138,0
磶,mf,mrhxf,0.2133,0
鷢,mf,mohaf,0.2129,0
鷣,mf,mjhaf,0.2129,0
鷅,mf,mdhaf,0.2128,0
礘,mf,mravf,0.2126,0
鳫,mf,mhaf,0.2119,0
鳿,mf,mghaf,0.2119,0
鸍,mf,mbhaf,0.2118,0
鮤,mf,mnnwf,0.2116,0
鴈,mf,mohf,0.2094,0
鴷,mf,mnhaf,0.2000,0
王,mg,mg,0.6099,0
至,mg,mig,0.5909,0
型,mg,mng,0.5621,0
班,mg,mgilg,0.5364,0
理,mg,mgwg,0.4787,0
壓,mg,mkg,0.4003,0
雅,mg,mhog,0.3660,0
霍,mg,mbog,0.2926,0
斑,mg,mgykg,0.2892,0
確,mg,mrobg,0.2869,0
雁,mg,moog,0.2855,0
硅,mg,mrgg,0.2719,0
霆,mg,mbnkg,0.2541,0
厘,mg,mwg,0.2455,0
确,mg,mrnbg,0.2440,0
醛,mg,mwtog,0.2440,0
霾,mg,mbbhg,0.2375,0
圧,mg,mg,0.2350,0
碓,mg,mrog,0.2332,0
珪,mg,mggg,0.2327,0
璀,mg,mguog,0.2325,0
堊,mg,mmg,0.2312,0
臸,mg,mgmig,0.2279,0
瓘,mg,mgtrg,0.2273,0
厓,mg,mgg,0.2268,0
霪,mg,mbebg,0.2263,0
瑝,mg,mghag,0.2261,0
酲,mg,mwrhg,0.2256,0
珽,mg,mgnkg,0.2252,0
珵,mg,mgrhg,0.2250,0
厔,mg,mmig,0.2246,0
坙,mg,mvvg,0.2232,0
尫,mg,mumg,0.2217,0
璡,mg,mgyog,0.2215,0
砫,mg,mryg,0.2206,0
靃,mg,mbogg,0.2201,0
硂,mg,mromg,0.2196,0
璂,mg,mgtcg,0.2194,0
垔,mg,mwg,0.2193,0
酫,mg,mwomg,0.2180,0
雃,mg,mtog,0.2166,0
礭,mg,mrmbg,0.2159,0
壐,mg,mbg,0.2157,0
琟,mg,mgog,0.2154,0
霔,mg,mbeyg,0.2153,0
磪,mg,mruog,0.2141,0
坖,mg,mmug,0.2135,0
瓼,mg,mnwg,0.2114,0
醀,mg,mwog,0.2114,0
玨,mg,mgmg,0.2000,0
牙,mh,mvdh,0.3726,0
形,mh,mthhh,0.3628,0
珍,mh,mgohh,0.3055,0
砂,mh,mrfh,0.2786,0
瑟,mh,mgph,0.2662,0
酚,mh,mwcsh,0.2534,0
殤,mh,mnoah,0.2525,0
砌,mh,mrpsh,0.2524,0
厂,mh,mh,0.2407,0
乛,mh,mh,0.2363,0
丆,mh,mh,0.2344,0
醪,mh,mwsmh,0.2331,0
磣,mh,mriih,0.2325,0
殄,mh,mnohh,0.2318,0
砑,mh,mrmvh,0.2317,0
碭,mh,mramh,0.2316,0
玢,mh,mgcsh,0.2299,0
玡,mh,mgmvh,0.2269,0
彲,mh,mphhh,0.2262,0
厊,mh,mmvh,0.2260,0
瑏,mh,mgjch,0.2257,0
厖,mh,miuh,0.2250,0
彯,mh,mfhhh,0.2237,0
雰,mh,mbcsh,0.2237,0
瑒,mh,mgamh,0.2234,0
覅,mh,mvphh,0.2230,0
鬺,mh,mboah,0.2230,0
璆,mh,mgsmh,0.2229,0
砏,mh,mrcsh,0.2214,0
珌,mh,mgph,0.2209,0
珶,mh,mgcnh,0.2205,0
霦,mh,mbddh,0.2200,0
璱,mh,mgmgh,0.2199,0
耏,mh,mbhhh,0.2198,0
硥,mh,mriuh,0.2177,0
珳,mh,mgykh,0.2176,0
歾,mh,mnphh,0.2173,0
雺,mh,mbnih,0.2161,0
磟,mh,mrsmh,0.2146,0
醦,mh,mwiih,0.2143,0
霷,mh,mbaah,0.2123,0
瓰,mh,mncsh,0.2122,0
雲,mi,mbmmi,0.4669,0
玉,mi,mgi,0.4363,0
丟,mi,mgi,0.4353,0
零,mi,mboii,0.3695,0
瓦,mi,mvni,0.3643,0
耐,mi,mbdi,0.3495,0
飄,mi,mfhni,0.3452,0
殘,mi,mnii,0.3221,0
磚,mi,mrjii,0.3207,0
玲,mi,mgoii,0.3195,0
魂,mi,mihui,0.3130,0
云,mi,mmi,0.3058,0
融,mi,mblmi,0.2957,0
磁,mi,mrtvi,0.2688,0
醜,mi,mwhui,0.2676,0
蠶,mi,muali,0.2541,0
硪,mi,mrhqi,0.2537,0
辱,mi,mvdi,0.2523,0
珏,mi,mgmgi,0.2474,0
璽,mi,mbmgi,0.2461,0
磯,mi,mrvii,0.2429,0
酌,mi,mwpi,0.2414,0
歹,mi,mni,0.2389,0
瑰,mi,mghui,0.2387,0
蜃,mi,mvlmi,0.2382,0
魘,mi,mkhui,0.2378,0
矽,mi,mrni,0.2365,0
戩,mi,mai,0.2357,0
玓,mi,mgpi,0.2356,0
碸,mi,mrhni,0.2353,0
珴,mi,mghqi,0.2349,0
蛩,mi,mnlmi,0.2343,0
琺,mi,mgegi,0.2328,0
璣,mi,mgvii,0.2326,0
戛,mi,mui,0.2325,0
虺,mi,mulmi,0.2324,0
酞,mi,mwki,0.2323,0
酹,mi,mwbdi,0.2305,0
玹,mi,mgyvi,0.2304,0
戞,mi,mbi,0.2299,0
砝,mi,mrgi,0.2299,0
戨,mi,mri,0.2267,0
礴,mi,mrtei,0.2261,0
酎,mi,mwdi,0.2253,0
霗,mi,mbeoi,0.2238,0
玊,mi,mgi,0.2229,0
砡,mi,mrmgi,0.2214,0
醻,mi,mwgni,0.2204,0
璕,mi,mgsmi,0.2197,0
璹,mi,mggni,0.2196,0
礒,mi,mrtgi,0.2188,0
霨,mi,mbsfi,0.2187,0
玜,mi,mgci,0.2186,0
琖,mi,mgii,0.2182,0
蟸,mi,molii,0.2180,0
蠺,mi,mkali,0.2178,0
霐,mi,mbeni,0.2176,0
瑵,mi,mgeii,0.2166,0
磈,mi,mrhui,0.2166,0
蠠,mi,mwlii,0.2166,0
釂,mi,mwbwi,0.2163,0
砱,mi,mroii,0.2161,0
厯,mi,mddi,0.2160,0
蟨,mi,molmi,0.2160,0
磠,mi,mrywi,0.2159,0
砿,mi,mrii,0.2157,0
琧,mi,mmmgi,0.2155,0
酧,mi,mwjdi,0.2154,0
礣,mi,mrtwi,0.2151,0
碊,mi,mrii,0.2150,0
蝅,mi,mklmi,0.2147,0
砪,mi,mrwyi,0.2145,0
硹,mi,mrdci,0.2142,0
瑼,mi,mgjii,0.2141,0
蠒,mi,mblmi,0.2138,0
硡,mi,mrjki,0.2137,0
蝁,mi,mmlmi,0.2135,0
霵,mi,mbrji,0.2128,0
礡,mi,mrtii,0.2083,0
巩,mi,mhni,0.2059,0
㕑,mi,mgti,0.2053,0
厨,mi,mmti,0.2047,0
珐,mi,mggi,0.2035,0
平,mj,mfj,0.4823,0
干,mj,mj,0.4059,0
醉,mj,mwyoj,0.3491,0
碎,mj,mryoj,0.3076,0
碑,mj,mrhwj,0.2699,0
覃,mj,mwaj,0.2557,0
鞏,mj,mntlj,0.2546,0
璋,mj,mgytj,0.2447,0
砰,mj,mrmfj,0.2404,0
璉,mj,mgyjj,0.2401,0
厙,mj,mjwj,0.2367,0
矸,mj,mrmj,0.2335,0
珥,mj,mgsj,0.2332,0
酐,mj,mwmj,0.2315,0
琿,mj,mgbjj,0.2314,0
霹,mj,mbsrj,0.2309,0
硨,mj,mrjwj,0.2306,0
殫,mj,mnrrj,0.2301,0
酔,mj,mwknj,0.2287,0
砕,mj,mrknj,0.2265,0
玕,mj,mgmj,0.2256,0
磾,mj,mrrrj,0.2242,0
硏,mj,mrmjj,0.2233,0
厗,mj,mytj,0.2223,0
玶,mj,mgmfj,0.2220,0
瓧,mj,mnj,0.2209,0
瓩,mj,mnhj,0.2193,0
礋,mj,mrwlj,0.2190,0
琸,mj,mgyaj,0.2189,0
磹,mj,mrmwj,0.2186,0
玝,mj,mgoj,0.2183,0
琕,mj,mghwj,0.2178,0
礔,mj,mrsrj,0.2176,0
醰,mj,mwmwj,0.2175,0
琗,mj,mgyoj,0.2169,0
厈,mj,mmj,0.2166,0
硸,mj,mrumj,0.2163,0
酙,mj,mwyj,0.2163,0
醳,mj,mwwlj,0.2156,0
鞷,mj,mrbj,0.2153,0
豍,mj,mthwj,0.2151,0
璻,mj,mgsmj,0.2147,0
玤,mj,mgqj,0.2133,0
豣,mj,momjj,0.2123,0
殬,mj,mnwlj,0.2108,0
璭,mj,mgybj,0.2106,0
幵,mj,mjmj,0.2027,0
更,mk,mlwk,0.6994,0
天,mk,mk,0.6908,0
敢,mk,mjok,0.4726,0
硬,mk,mrmlk,0.4092,0
爾,mk,mfbk,0.3578,0
致,mk,mgok,0.3531,0
攻,mk,mok,0.3264,0
政,mk,mmok,0.3101,0
雯,mk,mbyk,0.2854,0
玫,mk,mgok,0.2587,0
厭,mk,mabk,0.2582,0
瑛,mk,mgtlk,0.2569,0
覈,mk,mwhsk,0.2416,0
殃,mk,mnlbk,0.2374,0
玟,mk,mgyk,0.2365,0
霰,mk,mbtbk,0.2346,0
釅,mk,mwrrk,0.2316,0
砹,mk,mrtk,0.2313,0
玦,mk,mgdk,0.2300,0
硇,mk,mrhwk,0.2300,0
奀,mk,mfk,0.2280,0
酗,mk,mwuk,0.2275,0
殠,mk,mnhuk,0.2256,0
礅,mk,mrydk,0.2251,0
厰,mk,mfbk,0.2245,0
霙,mk,mbtlk,0.2237,0
霺,mk,mbhok,0.2235,0
敔,mk,mrok,0.2230,0
璈,mk,mggsk,0.2230,0
瓛,mk,mgybk,0.2214,0
珓,mk,mgyck,0.2210,0
耎,mk,mbk,0.2209,0
瑍,mk,mgnbk,0.2195,0
礉,mk,mrhsk,0.2195,0
霚,mk,mbnhk,0.2191,0
礮,mk,mrsfk,0.2189,0
磎,mk,mrbvk,0.2181,0
攼,mk,mjok,0.2179,0
璥,mk,mgtrk,0.2175,0
磝,mk,mrgsk,0.2174,0
厫,mk,mgsk,0.2173,0
敐,mk,mvok,0.2170,0
砄,mk,mrdk,0.2165,0
碤,mk,mrtlk,0.2165,0
碝,mk,mrmbk,0.2160,0
琝,mk,mgayk,0.2157,0
礟,mk,mrsfk,0.2157,0
璬,mk,mghsk,0.2150,0
礇,mk,mrhbk,0.2150,0
礹,mk,mrrrk,0.2149,0
砇,mk,mryk,0.2146,0
璷,mk,mgisk,0.2141,0
珚,mk,mgwk,0.2139,0
磸,mk,mrtwk,0.2128,0
雵,mk,mblbk,0.2120,0
豯,mk,mobvk,0.2114,0
瑌,mk,mgmbk,0.2113,0
磢,mk,mrkkk,0.2112,0
攷,mk,msok,0.2067,0
䃟,mk,mrtbk,0.2000,0
殀,mk,mnhk,0.2000,0
而,ml,mbll,0.7591,0
面,ml,mwsl,0.4546,0
需,ml,mbmbl,0.4523,0
邪,ml,mhnl,0.3079,0
邢,ml,mtnl,0.2743,0
酬,ml,mwill,0.2497,0
砷,ml,mrlwl,0.2455,0
郅,ml,mgnl,0.2410,0
亓,ml,mml,0.2402,0
鄢,ml,mfnl,0.2400,0
酈,ml,mpnl,0.2393,0
丅,ml,ml,0.2377,0
靨,ml,mkmwl,0.2355,0
斫,ml,mrhml,0.2350,0
鄄,ml,mgnl,0.2344,0
厴,ml,mkwl,0.2338,0
珅,ml,mglwl,0.2321,0
邛,ml,mnl,0.2314,0
酃,ml,mrnl,0.2311,0
邳,ml,mmnl,0.2309,0
玠,ml,mgoll,0.2308,0
邴,ml,mbnl,0.2307,0
丌,ml,ml,0.2302,0
鬲,ml,mrbl,0.2301,0
琾,ml,mgwol,0.2275,0
邗,ml,mjnl,0.2275,0
琊,ml,mgmhl,0.2268,0
奡,ml,mukll,0.2231,0
鄠,ml,msnl,0.2226,0
郚,ml,mrnl,0.2216,0
邘,ml,mdnl,0.2210,0
郉,ml,mjmjl,0.2197,0
郖,ml,mtnl,0.2195,0
玔,ml,mglll,0.2193,0
珋,ml,mghhl,0.2192,0
鄏,ml,minl,0.2179,0
郠,ml,mknl,0.2168,0
玾,ml,mgwl,0.2166,0
邧,ml,munl,0.2163,0
鄾,ml,menl,0.2161,0
瑘,ml,mgsjl,0.2159,0
霩,ml,mbydl,0.2158,0
砎,ml,mroll,0.2152,0
鄑,ml,manl,0.2150,0
卭,ml,msl,0.2146,0
殐,ml,mndl,0.2140,0
邒,ml,mnnl,0.2139,0
顨,ml,mcml,0.2134,0
邷,ml,mnnl,0.2121,0
歽,ml,mnhml,0.2118,0
厮,ml,mtcl,0.2041,0
瑯,ml,mgiil,0.2041,0
三,mm,mmm,0.6409,0
正,mm,mylm,0.6091,0
二,mm,mm,0.6082,0
五,mm,mdm,0.5479,0
雪,mm,mbsm,0.4670,0
工,mm,mlm,0.4327,0
亞,mm,mllm,0.4002,0
醒,mm,mwahm,0.3810,0
武,mm,mpylm,0.3717,0
歪,mm,mfmym,0.3045,0
互,mm,mvnm,0.3003,0
歷,mm,mhdm,0.2745,0
瑾,mm,mgtlm,0.2551,0
殲,mm,mnoim,0.2494,0
砼,mm,mrom,0.2484,0
酉,mm,mcwm,0.2432,0
丕,mm,mfm,0.2431,0
甦,mm,mkhqm,0.2423,0
殖,mm,mnjbm,0.2413,0
