# Quick phrase corpus derived from pinned rime-cangjie and rime-essay sources.
# Canonical Cangjie code is converted to first+last Quick code; reviewed HK rows are merged by text.
# rime-cangjie commit: 52d90a1b1312e74042b38c1cbc8142defbc53171; SHA-256: 18d989bf21d0bb86b402f18be4dd060bf2653896c95448afb01d4da2e6be5464
# rime-essay commit: 0debef3f5ae37f081758dd8bbd1fe79719410f7c; SHA-256: 4f32414039eb7f8a876acd8e94bd81c78fefafde56a352f7a3b8b2b74ca09c71
# Frequency units: 0.2000 + 0.6000 * count / (count + 10000), truncated to four decimals.
# Fields: phrase,quick_code,freq,hk_core
phrase,quick_code,freq,hk_core
發表意見,neqvypbu,0.2495,0
發表言論,neqvyryb,0.3323,0
發呆,nerd,0.3032,0
發改委,neskhv,0.2834,0
發展,nesv,0.7410,0
發展爲,nesvbf,0.2531,0
發展目標,nesvbudf,0.2543,0
發展機遇,nesvdiyb,0.2508,0
發展模式,nesvdkim,0.2541,0
發展潛力,nesveaks,0.2545,0
發展水平,nesvemj,0.2484,0
發展起來,nesvgudo,0.3040,0
發展趨勢,nesvgugs,0.3007,0
發展成,nesvis,0.3057,0
發展成爲,nesvisbf,0.2584,0
發展空間,nesvjmaa,0.2772,0
發展中,nesvl,0.2517,0
發展史,nesvlk,0.2685,0
發展中國家,nesvlwmjo,0.2969,0
發展歷程,nesvmmhg,0.2602,0
發展到,nesvmn,0.3677,0
發展現狀,nesvmuvk,0.2480,0
發展階段,nesvnahe,0.2578,0
發展規劃,nesvquln,0.2678,0
發展戰略,nesvriwr,0.2789,0
發展前景,nesvtnaf,0.3400,0
發展觀,nesvtu,0.2534,0
發展壯大,nesvvgk,0.2571,0
發展狀況,nesvvkeu,0.2483,0
發展經濟,nesvvmex,0.2491,0
發展速度,nesvylie,0.2534,0
發展商,nesvyr,0.2502,0
發展過程,nesvyrhg,0.2602,0
發展方向,nesvyshr,0.3313,0
發展道路,nesvyurr,0.2496,0
及其,netc,0.5440,0
發黃,netc,0.2586,0
及其應用,netcipbq,0.2508,0
及其它,netcjp,0.2619,0
及其他,netcod,0.3033,0
陵墓,netg,0.2548,0
發芽,neth,0.2581,0
發散,netk,0.2909,0
發獃,neuk,0.2993,0
發出,neuu,0.5389,0
發出來,neuudo,0.3053,0
發出了,neuunn,0.2803,0
發紅,nevm,0.2480,0
發給,nevr,0.3831,0
發給你,nevrof,0.2971,0
發音,neya,0.5381,0
發育,neyb,0.4227,0
發送,neyk,0.4637,0
發放,neyk,0.3919,0
發文,neyk,0.3445,0
發送給,neykvr,0.2482,0
發亮,neyn,0.2510,0
發達,neyq,0.3987,0
發達地區,neyqgdsr,0.2551,0
發達的,neyqhi,0.3029,0
發達國家,neyqwmjo,0.3798,0
發言,neyr,0.4469,0
發過,neyr,0.2784,0
發話,neyr,0.2487,0
發言權,neyrdg,0.2757,0
發言人,neyro,0.2902,0
發證,neyt,0.2535,0
發卡,neyy,0.2493,0
孫權,nfdg,0.4103,0
孫楊,nfdh,0.3546,0
魚類,nffc,0.3012,0
魚塘,nfgr,0.2496,0
孫策,nfhb,0.2615,0
孫興慜,nfhcop,0.2572,0
魚兒,nfhu,0.2697,0
鴛鴦,nflf,0.2602,0
孫中山,nflu,0.2669,0
魚頭,nfmc,0.2519,0
孫政才,nfmkdh,0.2549,0
孫子,nfnd,0.3900,0
孫子兵法,nfndocei,0.3042,0
鯨魚,nfnf,0.2633,0
魚缸,nfom,0.2515,0
魚肉,nfoo,0.2709,0
孫儷,nfop,0.2521,0
孫悟空,nfprjm,0.3956,0
孫悅,nfpu,0.2570,0
孫燕姿,nftfiv,0.3192,0
孫女,nfv,0.2553,0
魚龍混雜,nfypepyg,0.2680,0
陸軍,ngbj,0.2932,0
角膜,ngbk,0.2905,0
陸地,nggd,0.2971,0
角質,nghc,0.2503,0
墜毀,nghe,0.2479,0
角度,ngie,0.6730,0
角度來看,ngiedohu,0.4148,0
角度來說,ngiedoyu,0.4204,0
角度看,ngiehu,0.2722,0
角度上,ngieym,0.2715,0
陸家嘴,ngjorb,0.2549,0
角球,ngme,0.2508,0
陛下,ngmy,0.3236,0
陸小曼,ngncae,0.2697,0
鯉魚,ngnf,0.2544,0
陸陸續續,ngngvcvc,0.2941,0
角色,ngnu,0.6006,0
墜入,ngoh,0.2480,0
墮落,ngtr,0.3363,0
角落,ngtr,0.3295,0
墜落,ngtr,0.2701,0
角落裏,ngtryv,0.2643,0
陸續,ngvc,0.3959,0
陸遜,ngyf,0.3787,0
角逐,ngyo,0.2612,0
陽剛,nhbn,0.2487,0
陽江,nhem,0.2525,0
陽光,nhfu,0.5023,0
陽臺,nhgg,0.3864,0
矛盾,nhhu,0.5972,0
陽痿,nhkv,0.2579,0
陽曆,nhma,0.2764,0
矛頭,nhmc,0.2498,0
陽歷,nhmm,0.2764,0
弓箭,nhn,0.3040,0
陽氣,nhod,0.2694,0
陽性,nhpm,0.3264,0
陽朔,nhtb,0.2555,0
陽線,nhve,0.2496,0
陰暗,niaa,0.2962,0
陰間,niaa,0.2588,0
強暴,niae,0.2569,0
陰影,niah,0.4273,0
多時,niai,0.2506,0
多是,niao,0.3560,0
多問,niar,0.2550,0
多巴胺,niaubv,0.2869,0
多月,nib,0.3149,0
附贈,niba,0.2671,0
多爲,nibf,0.3516,0
多瞭解,nibfnq,0.2669,0
多彩,nibh,0.2686,0
多用,nibq,0.3127,0
多見,nibu,0.2648,0
觸目驚心,nibutfp,0.2499,0
附錄,nice,0.2622,0
多鍾,nicg,0.2484,0
多分,nich,0.2661,0
多錢,nici,0.2817,0
多樣,nide,0.3497,0
多樣化,nideop,0.3272,0
多樣性,nidepm,0.3377,0
多來,nido,0.2504,0
多想,nidp,0.2699,0
陰沉,nien,0.2497,0
強盜,niet,0.2998,0
蛋糕,niff,0.4673,0
多少,nifh,0.7089,0
多少時間,nifhaiaa,0.2557,0
多少錢,nifhci,0.4471,0
多少次,nifhio,0.3147,0
多少有點,nifhkbwr,0.2538,0
多少人,nifho,0.3851,0
多少年,nifhoq,0.2976,0
多少個,nifhor,0.3033,0
多半,nifq,0.3398,0
多半是,nifqao,0.3009,0
多糖,nifr,0.2484,0
多地,nigd,0.2666,0
多臺,nigg,0.2498,0
多去,nigi,0.3088,0
多塊,nigi,0.2509,0
多款,nigo,0.2590,0
強勢,nigs,0.4611,0
蛋白,niha,0.4034,0
蛋白粉,nihafh,0.2710,0
蛋白質,nihahc,0.5194,0
多學,nihd,0.2539,0
多種,nihg,0.5446,0
多重,nihg,0.3018,0
多種形式,nihgmhim,0.2601,0
多種多樣,nihgnide,0.2815,0
多種方式,nihgysim,0.2488,0
多的,nihi,0.5336,0
強的,nihi,0.4062,0
多特,nihi,0.2734,0
多得,nihi,0.2561,0
多的是,nihiao,0.2639,0
多得多,nihini,0.2585,0
多特蒙德,nihitohp,0.2531,0
強生,nihm,0.2512,0
強行,nihn,0.5071,0
強制,nihn,0.4612,0
強制性,nihnpm,0.2620,0
多愁善感,nihptrip,0.2493,0
附和,nihr,0.2481,0
觸動,nihs,0.3156,0
多動症,nihskm,0.2586,0
多看,nihu,0.4229,0
觸覺,nihu,0.2517,0
強度,niie,0.4917,0
強求,niie,0.2659,0
多麼,niii,0.5248,0
附魔,niii,0.2740,0
多次,niio,0.5889,0
觸感,niip,0.2689,0
強盛,niit,0.2485,0
強者,nija,0.3336,0
多寫,nijf,0.2586,0
多空,nijm,0.2504,0
多事,nijn,0.2500,0
多家,nijo,0.3428,0
強大,nik,0.6519,0
多大,nik,0.4966,0
附帶,nikb,0.3404,0
多有,nikb,0.2605,0
附有,nikb,0.2481,0
強有力,nikbks,0.2728,0
強有力的,nikbkshi,0.2689,0
附加,nikr,0.3880,0
多加,nikr,0.2886,0
強加,nikr,0.2522,0
附加值,nikrom,0.2537,0
強力,niks,0.3846,0
觸犯,niku,0.2547,0
蛋疼,niky,0.2521,0
附中,nil,0.2569,0
多數,nilk,0.5131,0
多數是,nilkao,0.2616,0
多數人,nilko,0.3454,0
陰曆,nima,0.2838,0
觸碰,nimc,0.3255,0
多項,nimc,0.2991,0
多頭,nimc,0.2970,0
強項,nimc,0.2818,0
強烈,nimf,0.5679,0
強烈要求,nimfmvie,0.2698,0
強烈建議,nimfnqyi,0.3356,0
強烈推薦,nimfqgtf,0.3716,0
陰霾,nimg,0.2542,0
多雲,nimi,0.2538,0
強硬,nimk,0.2751,0
陰天,nimk,0.2607,0
多天,nimk,0.2558,0
多到,nimn,0.2773,0
多一個,nimor,0.2708,0
強勁,nims,0.3314,0
多功能,nimsip,0.2943,0
多元,nimu,0.3474,0
多玩,nimu,0.2521,0
觸電,nimu,0.2496,0
多元化,nimuop,0.3469,0
多一點,nimwr,0.3721,0
陰雨,nimy,0.2528,0
多小時,nincai,0.2869,0
兔子,nind,0.3683,0
觸發,nine,0.4320,0
觸及,nine,0.3051,0
多發,nine,0.2641,0
陰陽,ninh,0.3334,0
夕陽,ninh,0.2952,0
陰陽師,ninhhb,0.2672,0
陰陽怪氣,ninhpgod,0.2853,0
多多,nini,0.4415,0
蛋蛋,nini,0.2715,0
兔兔,nini,0.2623,0
強強,nini,0.2561,0
多多少少,ninifhfh,0.3321,0
強弱,ninm,0.3299,0
多了,ninn,0.6549,0
多久,nino,0.4883,0
強隊,nino,0.3031,0
陰險,nino,0.2569,0
多名,ninr,0.3174,0
多張,ninv,0.2488,0
多人,nio,0.4224,0
強人,nio,0.2730,0
多倫多,niobni,0.2598,0
多餘,niod,0.3278,0
多條,niod,0.2589,0
多餘的,niodhi,0.3642,0
多做,niok,0.3286,0
多肉,nioo,0.3421,0
強化,niop,0.5186,0
多億,niop,0.2512,0
強化學習,niophdsa,0.2686,0
強化班,niopmg,0.2539,0
多年,nioq,0.6028,0
附件,nioq,0.4760,0
多年來,nioqdo,0.3298,0
多年後,nioqhe,0.2892,0
多年前,nioqtn,0.3446,0
多年以後,nioqvohe,0.2505,0
多個,nior,0.6233,0
多位,niot,0.2870,0
多情,nipb,0.3091,0
強悍,nipj,0.3193,0
陰性,nipm,0.2752,0
強推,niqg,0.2981,0
弘揚,niqh,0.2760,0
觸摸,niqk,0.3015,0
觸摸屏,niqkst,0.2631,0
觸控,niqm,0.2577,0
附表,niqv,0.2486,0
多喫,nirk,0.3351,0
多啊,nirr,0.2497,0
多哈,nirr,0.2486,0
多喝,nirv,0.2510,0
多喝水,nirve,0.2570,0
多層,nisa,0.2819,0
多層次,nisaio,0.2591,0
附屬,nisi,0.2835,0
附屬醫院,nisiswnu,0.2483,0
多聽,nisp,0.2788,0
強忍,nisp,0.2486,0
觸屏,nist,0.2551,0
多長,nisv,0.2901,0
多長時間,nisvaiaa,0.2892,0
多普達,nitayq,0.2943,0
多萬,nitb,0.3767,0
陰蒂,nitb,0.2479,0
蛋黃,nitc,0.2880,0
陰莖,nitm,0.2873,0
陰差陽錯,nitmnhca,0.2498,0
多花,nitp,0.2690,0
附着,nitu,0.2514,0
多出,niuu,0.3193,0
多出來的,niuudohi,0.2610,0
多好,nivd,0.3466,0
弦樂,nivd,0.2751,0
多媒體,nivdbt,0.3310,0
多級,nive,0.2500,0
陰線,nive,0.2497,0
多線程,nivehg,0.2585,0
多練,nivf,0.2932,0
強壯,nivg,0.2785,0
多維,nivg,0.2485,0
多變,nivk,0.2830,0
多以,nivo,0.2501,0
多給,nivr,0.2486,0
強姦,nivv,0.3396,0
強國,niwm,0.2860,0
多國,niwm,0.2494,0
多點,niwr,0.3411,0
多圖,niww,0.2631,0
附圖,niww,0.2539,0
強迫,niya,0.3851,0
強迫自己,niyahusu,0.2677,0
強迫症,niyakm,0.3739,0
多讀,niyc,0.2744,0
多選,niyc,0.2577,0
多選題,niycac,0.2512,0
陰謀,niyd,0.3390,0
多歲,niyh,0.3413,0
多謝,niyi,0.6380,0
強效,niyk,0.2483,0
附送,niyk,0.2482,0
附近,niyl,0.6141,0
多部,niyl,0.2509,0
陰部,niyl,0.2501,0
附上,niym,0.4210,0
多些,niym,0.2618,0
多處,niyn,0.2619,0
多達,niyq,0.3083,0
強調,niyr,0.5895,0
多高,niyr,0.2962,0
強調一下,niyrmmy,0.2722,0
多方,niys,0.3123,0
多虧,niys,0.2532,0
多方面,niysml,0.2804,0
多方面的,niysmlhi,0.2590,0
多說,niyu,0.3150,0
陰道,niyu,0.3038,0
多遠,niyv,0.2650,0
強於,niyy,0.3297,0
多於,niyy,0.2915,0
陣營,njfr,0.3883,0
陣地,njgd,0.2875,0
彈吉他,njgrod,0.2581,0
彈簧,njhc,0.2994,0
彈窗,njje,0.2583,0
陣容,njjr,0.4850,0
彈力,njks,0.2489,0
彈頭,njmc,0.2529,0
彈琴,njmn,0.2781,0
陣列,njmn,0.2658,0
障礙,njmo,0.4471,0
障礙物,njmohh,0.2500,0
陣雨,njmy,0.2517,0
陣子,njnd,0.2503,0
陣陣,njnj,0.2760,0
彈性,njpm,0.3535,0
彈指,njqa,0.2512,0
彈奏,njqk,0.2860,0
彈唱,njra,0.2619,0
彈跳,njro,0.2612,0
彈幕,njtb,0.3661,0
彈藥,njtd,0.2646,0
彈出,njuu,0.3237,0
彈出窗口,njuujer,0.2520,0
彈道,njyu,0.2556,0
陣亡,njyv,0.2702,0
又是,nkao,0.6321,0
又是一個,nkaomor,0.3007,0
又問,nkar,0.2568,0
又開始,nkatvr,0.3810,0
又見,nkbu,0.2688,0
又分爲,nkchbf,0.2501,0
又來,nkdo,0.2829,0
又來了,nkdonn,0.3004,0
又想,nkdp,0.3296,0
又沒,nkee,0.2817,0
又沒有,nkeekb,0.3502,0
又去,nkgi,0.2783,0
又稱,nkhb,0.3405,0
又重新,nkhgyl,0.2682,0
又得,nkhi,0.2714,0
又從,nkho,0.2520,0
又覺得,nkhuhi,0.2857,0
又很,nkhv,0.2575,0
又能,nkip,0.4549,0
又有,nkkb,0.5118,0
又有多少,nkkbnifh,0.2567,0
又有了,nkkbnn,0.2689,0
又有什麼,nkkbojii,0.2512,0
又在,nkkg,0.3612,0
又被,nkle,0.3984,0
又一,nkm,0.2829,0
又不,nkmf,0.3420,0
又不是,nkmfao,0.4361,0
又不想,nkmfdp,0.2850,0
又不能,nkmfip,0.3117,0
又不會,nkmfoa,0.2744,0
又一次,nkmio,0.3677,0
又到,nkmn,0.2532,0
又一個,nkmor,0.2845,0
又可,nkmr,0.2566,0
又可以,nkmrvo,0.3359,0
又要,nkmv,0.4786,0
又多,nkni,0.2586,0
又多了,nkninn,0.2491,0
又名,nknr,0.2798,0
又會,nkoa,0.4272,0
又像,nkoo,0.2493,0
又何必,nkorph,0.2529,0
又怕,nkpa,0.2627,0
又比如,nkppvr,0.2768,0
又把,nkqu,0.3034,0
又叫,nkrl,0.2930,0
又出現,nkuumu,0.2574,0
又好,nkvd,0.2733,0
又將,nkvi,0.2751,0
又以,nkvo,0.2505,0
又給,nkvr,0.2544,0
又如何,nkvror,0.3219,0
又因爲,nkwkbf,0.2911,0
又回到,nkwrmn,0.2703,0
又說,nkyu,0.3262,0
又讓,nkyv,0.2514,0
引用,nlbq,0.5434,0
引體向上,nlbthrym,0.3494,0
引來,nldo,0.3070,0
引流,nleu,0.4428,0
引爆,nlfe,0.2885,0
引起,nlgu,0.6160,0
引起了,nlgunn,0.3594,0
引得,nlhi,0.2506,0
引自,nlhu,0.2505,0
引資,nlic,0.2524,0
引力,nlks,0.4323,0
引申,nlll,0.2562,0
鄧麗君,nlmpsr,0.2597,0
鄧小平,nlncmj,0.2969,0
鄧子恢,nlndpf,0.2740,0
引發,nlne,0.5305,0
引發了,nlnenn,0.3277,0
引領,nloc,0.3390,0
引人注目,nloegbu,0.2646,0
引入,nloh,0.5005,0
引入了,nlohnn,0.3083,0
引戰,nlri,0.2699,0
鄧艾,nltk,0.2601,0
引擎,nltq,0.4893,0
引出,nluu,0.3364,0
鄧肯,nlyb,0.2721,0
引進,nlyg,0.4122,0
引導,nlyi,0.5588,0
引導學生,nlyihdhm,0.2551,0
引文,nlyk,0.2544,0
引言,nlyr,0.2489,0
引誘,nlys,0.2673,0
延時,nmai,0.2975,0
弱雞,nmbg,0.2569,0
丞相,nmdu,0.3476,0
疆域,nmgm,0.2602,0
弱勢,nmgs,0.3241,0
弱勢羣體,nmgssqbt,0.2662,0
隆起,nmgu,0.2487,0
隆重,nmhg,0.2981,0
隆重舉行,nmhghqhn,0.2538,0
弱的,nmhi,0.2666,0
延慶,nmie,0.2486,0
弱者,nmja,0.3093,0
阻塞,nmjg,0.2668,0
阻擊,nmjq,0.2499,0
延安,nmjv,0.2750,0
阻力,nmks,0.4411,0
阻礙,nmmo,0.4149,0
阻隔,nmnb,0.2507,0
弱小,nmnc,0.3017,0
弱智,nmoa,0.2805,0
延伸,nmol,0.4290,0
延伸到,nmolmn,0.2641,0
弱化,nmop,0.3304,0
阻抗,nmqn,0.2504,0
阻撓,nmqu,0.2532,0
阻擋,nmqw,0.3230,0
阻攔,nmqw,0.2637,0
阻尼,nmsp,0.2561,0
延長,nmsv,0.3606,0
延展,nmsv,0.2634,0
延期,nmtb,0.3025,0
延續,nmvc,0.4336,0
延續了,nmvcnn,0.2878,0
延緩,nmve,0.2698,0
阻斷,nmvl,0.2750,0
弱點,nmwr,0.3751,0
延誤,nmyk,0.2615,0
阻止,nmym,0.4649,0
延遲,nmyq,0.4169,0
延邊,nmys,0.2507,0
弱於,nmyy,0.2488,0
了我,nnhi,0.4016,0
了麼,nnii,0.3573,0
了一,nnm,0.3419,0
了不起,nnmfgu,0.2858,0
了一場,nnmgh,0.2866,0
了一個,nnmor,0.5804,0
了下,nnmy,0.3038,0
凳子,nnnd,0.2700,0
了解,nnnq,0.7016,0
了他,nnod,0.3800,0
了什麼,nnojii,0.2618,0
了個,nnor,0.3376,0
矜持,nnqi,0.2602,0
了嗎,nnrf,0.5812,0
了呀,nnrh,0.2579,0
了哦,nnri,0.2681,0
了呢,nnrp,0.4302,0
了吧,nnru,0.6026,0
了她,nnvd,0.2970,0
予以,nnvo,0.3731,0
了結,nnvr,0.2520,0
了點,nnwr,0.2676,0
了新的,nnylhi,0.3094,0
了些,nnym,0.3139,0
象是,noao,0.2618,0
飛昇,noat,0.2508,0
承受,nobe,0.4548,0
承受能力,nobeipks,0.2598,0
象棋,nodc,0.3140,0
飛機,nodi,0.5628,0
飛機票,nodimf,0.2595,0
飛機上,nodiym,0.2576,0
飛來,nodo,0.2590,0
飛去,nogi,0.2531,0
欠款,nogo,0.2558,0
飛起,nogu,0.2680,0
飛越,nogv,0.2491,0
飛鳥,nohf,0.2625,0
險種,nohg,0.2728,0
飛往,nohg,0.2570,0
承重,nohg,0.2539,0
飛的,nohi,0.2613,0
象我,nohi,0.2492,0
象徵,nohk,0.4323,0
象徵性,nohkpm,0.2503,0
象徵着,nohktu,0.2948,0
飛行,nohn,0.4059,0
飛利浦,nohneb,0.2898,0
飛行員,nohnrc,0.3412,0
飛行器,nohnrr,0.3014,0
承德,nohp,0.2579,0
飛船,nohr,0.4334,0
飛向,nohr,0.2514,0
孤兒,nohu,0.2694,0
孤島,nohu,0.2541,0
弧度,noie,0.2773,0
飛度,noie,0.2593,0
飛輪,nojb,0.2555,0
飛輪海,nojbey,0.2499,0
孤寂,noje,0.2592,0
承載,nojj,0.3285,0
飛車,nojj,0.2623,0
隊友,noke,0.6023,0
孤獨,noki,0.4824,0
孤獨的,nokihi,0.3305,0
飛奔,nokt,0.2554,0
欠費,nolc,0.2618,0
陝北,nolp,0.2512,0
飛豬,noma,0.2500,0
飛碟,nomd,0.2526,0
象牙,nomh,0.2491,0
飛天,nomk,0.2835,0
久而久之,nomlnoio,0.3205,0
飛雪,nomm,0.2563,0
飛到,nomn,0.2867,0
隊列,nomn,0.2751,0
險惡,nomp,0.2500,0
久石讓,nomryv,0.2498,0
陝西,nomw,0.3669,0
陝西省,nomwfu,0.2875,0
孩子,nond,0.7473,0
孩子氣,nondod,0.2488,0
孩子們,nondon,0.4514,0
久了,nonn,0.3765,0
飛了,nonn,0.2650,0
欠了,nonn,0.2518,0
飛飛,nono,0.2755,0
久久,nono,0.2731,0
隊內,noob,0.2853,0
承保,nood,0.2552,0
久坐,noog,0.3142,0
欠佳,noog,0.2497,0
欠缺,nook,0.3158,0
承做,nook,0.2493,0
隊伍,noom,0.5106,0
隊伍建設,noomnqye,0.2586,0
飛舞,nooq,0.2671,0
象個,noor,0.2561,0
飛快,nopk,0.2746,0
承包,nopu,0.2906,0
飛揚,noqh,0.2885,0
承擔,noqr,0.5493,0
承擔責任,noqrqcog,0.2886,0
承接,noqv,0.3089,0
隊員,norc,0.4290,0
飛躍,norg,0.2811,0
孤單,norj,0.3140,0
飛馳,nosd,0.2479,0
飛刀,nosh,0.2483,0
隊長,nosv,0.4218,0
飛翔,notm,0.3003,0
飛出,nouu,0.2508,0
弧線,nove,0.2546,0
孩童,noyg,0.2547,0
承辦,noyj,0.2904,0
飛速,noyl,0.2651,0
飛速發展,noylnesv,0.2525,0
險些,noym,0.2550,0
承認,noyp,0.5173,0
飛龍,noyp,0.2608,0
承認自己,noyphusu,0.2961,0
久違,noyq,0.2669,0
承諾,noyr,0.4757,0
飛過,noyr,0.2629,0
孤立,noyt,0.3523,0
隧道,noyu,0.3136,0
久遠,noyv,0.2566,0
隊裏,noyv,0.2537,0
隱晦,npay,0.2614,0
隱瞞,npbb,0.3196,0
急用,npbq,0.2498,0
隱身,nphh,0.3507,0
隱私,nphi,0.3764,0
急得,nphi,0.2498,0
隱私權,nphidg,0.2513,0
隱祕,npih,0.2545,0
急救,npik,0.2807,0
急事,npjn,0.2564,0
陀螺,nplf,0.2520,0
隱患,nplp,0.3151,0
隱形,npmh,0.3478,0
隱形眼鏡,npmhbvcu,0.2692,0
急需,npml,0.3008,0
急功近利,npmsylhn,0.2556,0
急了,npnn,0.2768,0
隱隱,npnp,0.2862,0
急急,npnp,0.2522,0
怨氣,npod,0.2492,0
急促,npoo,0.2565,0
怨念,npop,0.2481,0
隱含,npor,0.2572,0
急切,npph,0.2651,0
急性,nppm,0.3080,0
隱性,nppm,0.2650,0
急忙,nppv,0.2883,0
怨恨,nppv,0.2695,0
急躁,nprd,0.2524,0
隱喻,nprn,0.3263,0
隱忍,npsp,0.2673,0
隱居,npsr,0.2553,0
隱蔽,nptk,0.2846,0
隱藏,npts,0.4305,0
隱藏在,nptskg,0.2840,0
隱藏着,nptstu,0.2521,0
急着,nptu,0.3011,0
隱約,npvi,0.2753,0
急診,npyh,0.2983,0
急速,npyl,0.2705,0
急劇,npyn,0.2795,0
怨言,npyr,0.2513,0
急於,npyy,0.2977,0
鮮明,nqab,0.3145,0
鮮明的,nqabhi,0.2949,0
解題,nqac,0.3175,0
解開,nqat,0.3035,0
建軍,nqbj,0.2534,0
解體,nqbt,0.2818,0
解脫,nqbu,0.2920,0
解鎖,nqcc,0.4220,0
解構,nqdb,0.2850,0
建構,nqdb,0.2758,0
解禁,nqdf,0.2655,0
建材,nqdh,0.2892,0
建模,nqdk,0.4438,0
解析,nqdl,0.5023,0
降水,nqe,0.2590,0
解法,nqei,0.2841,0
解決,nqek,0.6906,0
解決問題,nqekarac,0.5240,0
解決的,nqekhi,0.3750,0
解決不了,nqekmfnn,0.3030,0
解決了,nqeknn,0.4939,0
解決好,nqekvd,0.2552,0
解決辦法,nqekyjei,0.3171,0
解決方法,nqekysei,0.3316,0
解決方案,nqekysjd,0.5336,0
鮮活,nqer,0.2970,0
降溫,nqet,0.2920,0
建起,nqgu,0.2547,0
建築,nqhd,0.6355,0
建築材料,nqhddhfj,0.2507,0
建築師,nqhdhb,0.3562,0
建築學,nqhdhd,0.2951,0
建築物,nqhdhh,0.3033,0
建築節能,nqhdhlip,0.2482,0
建築面積,nqhdmlhc,0.2790,0
建築工程,nqhdmmhg,0.2582,0
建築業,nqhdtd,0.2564,0
建築設計,nqhdyeyj,0.2910,0
建的,nqhi,0.2529,0
解釋,nqhj,0.6805,0
解釋是,nqhjao,0.2730,0
解釋爲,nqhjbf,0.2548,0
解釋清楚,nqhjebdo,0.2567,0
解釋一下,nqhjmmy,0.3906,0
解釋了,nqhjnn,0.3993,0
解釋說,nqhjyu,0.2555,0
建行,nqhn,0.3217,0
降息,nqhp,0.2788,0
解答,nqhr,0.5167,0
建房,nqhs,0.2566,0
鮮血,nqht,0.2976,0
解救,nqik,0.2725,0
建成,nqis,0.3754,0
解凍,nqiw,0.2913,0
解密,nqju,0.3249,0
鮮有,nqkb,0.2699,0
建有,nqkb,0.2509,0
建在,nqkg,0.2498,0
解套,nqki,0.2627,0
降幅,nqlw,0.2576,0
解碼,nqmf,0.2768,0
解碼器,nqmfrr,0.2558,0
解壓,nqmg,0.3032,0
降至,nqmg,0.2687,0
降壓,nqmg,0.2485,0
解壓縮,nqmgva,0.2590,0
建平,nqmj,0.2490,0
降到,nqmn,0.3539,0
降雨,nqmy,0.2615,0
降下來,nqmydo,0.2487,0
解除,nqnd,0.3570,0
建了,nqnn,0.2717,0
降了,nqnn,0.2565,0
降解,nqnq,0.2535,0
降價,nqoc,0.3697,0
解僱,nqog,0.2510,0
降低,nqom,0.6098,0
降低成本,nqomisdm,0.2735,0
降低到,nqommn,0.2559,0
降低了,nqomnn,0.3824,0
建倉,nqor,0.2780,0
解毒,nqqi,0.2596,0
降噪,nqrd,0.2765,0
鮮味,nqrd,0.2509,0
降臨,nqsr,0.2898,0
建業,nqtd,0.2483,0
建華,nqtj,0.2526,0
解散,nqtk,0.3426,0
鮮美,nqtk,0.2628,0
降薪,nqtl,0.2587,0
鮮花,nqtp,0.3125,0
降落,nqtr,0.2752,0
鮮豔,nqut,0.2752,0
建好,nqvd,0.2516,0
降級,nqve,0.2679,0
解約,nqvi,0.2562,0
鮮紅,nqvm,0.2590,0
鮮果,nqwd,0.2502,0
建國,nqwm,0.2980,0
解圍,nqwq,0.2490,0
解讀,nqyc,0.5594,0
解謎,nqyd,0.3265,0
建設,nqye,0.6231,0
建設用地,nqyebqgd,0.2634,0
建設銀行,nqyecvhn,0.2631,0
建設項目,nqyemcbu,0.2815,0
建設工程,nqyemmhg,0.2669,0
建設工作,nqyemmos,0.2494,0
建設性,nqyepm,0.2538,0
建設單位,nqyerjot,0.2523,0
建設局,nqyesr,0.2514,0
建設部,nqyeyl,0.2718,0
建議,nqyi,0.7472,0
建議是,nqyiao,0.4073,0
建議用,nqyibq,0.2646,0
建議在,nqyikg,0.2825,0
建議大家,nqyikjo,0.4642,0
建議您,nqyiop,0.2707,0
解放,nqyk,0.3562,0
解放軍,nqykbj,0.2976,0
解放思想,nqykwpdp,0.2632,0
解剖,nqyn,0.3359,0
解剖學,nqynhd,0.2490,0
建造,nqyr,0.4437,0
建站,nqyr,0.2861,0
建立,nqyt,0.6457,0
建立起,nqytgu,0.3551,0
建立起來,nqytgudo,0.2803,0
建立自己,nqythusu,0.2483,0
建立在,nqytkg,0.4453,0
建立一個,nqytmor,0.3174,0
建立了,nqytnn,0.4156,0
建立健全,nqytoqog,0.2780,0
解說,nqyu,0.4028,0
建於,nqyy,0.2488,0
阿曼,nrae,0.2604,0
阿門,nran,0.2523,0
名門,nran,0.2480,0
名爲,nrbf,0.4172,0
夠用,nrbq,0.4058,0
陪同,nrbr,0.2946,0
名勝,nrbs,0.2492,0
名錄,nrce,0.2668,0
阿森納,nrddvb,0.3436,0
名校,nrdk,0.4625,0
名模,nrdk,0.2555,0
阿根廷,nrdvng,0.3926,0
阿波羅,nreewg,0.2718,0
名流,nreu,0.2512,0
阿婆,nrev,0.2495,0
名堂,nrfg,0.2511,0
名聲,nrgj,0.4106,0
名城,nrgs,0.2503,0
名稱,nrhb,0.5256,0
名師,nrhb,0.3209,0
名學生,nrhdhm,0.2557,0
陪我,nrhi,0.3194,0
名利,nrhn,0.2597,0
